id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link,fullname,quotes,date,hashtag,content,interactions
988.0,DariuszMatecki,"Masowa migracja stanowi zagrożenie dla kultury Zachodu. Dla władz Wielkiej Brytanii właśnie zostałem terrorystą. 🤷‍♂️ Chory świat, który o mały włos byśmy mieli u siebie, gdyby Trzaskowski wygrał i podpisał ustawę kagańcową Bodnara.",2,120,6,128.0,08-06-25,232.0,33.0,,https://nitter.perennialte.ch/DariuszMatecki/status/1931719595213164629#m,,,,,,
990.0,phaczek,"Jesteś współodpowiedzialny za to że Trzaskowski przegrał wybory, a ty teraz pierdolisz orlikach ... Wy w tym rządzie naprawdę jesteście oderwani nigdy więcej na was nie zagłosuje.",0,0,0,0.0,08-06-25,179.0,27.0,,https://nitter.perennialte.ch/phaczek/status/1931798983812231178#m,,,,,,
991.0,HSubdzia,No popatrz a mimo wszystko to nadal lepsza prezydentura niż ta @trzaskowski_ .,0,0,0,0.0,08-06-25,78.0,13.0,,https://nitter.perennialte.ch/HSubdzia/status/1931798979508936881#m,,,,,,
1.0,RafalPrzemysl,"Myślę, że Pana też gdzieś trzeba zesłać, na jakąś bezludną wyspę na Pacyfiku, razem z wszystkimi koryciarzami z PSL-u, żebyście już nie doili i nie blokowali potrzebnych reform.",0,2,0,2.0,08-06-25,177.0,28.0,,https://nitter.perennialte.ch/RafalPrzemysl/status/1931747051357848044#m,,,,,,
2.0,rzep8,"- Dobra, Trzaskowski przegrał, jak możemy odzyskać inicjatywę i przekonać ludzi, że jesteśmy partią przyszłości? - Mam, Orliki!",0,3,5,8.0,08-06-25,127.0,18.0,,https://nitter.perennialte.ch/rzep8/status/1931791033442226516#m,,,,,,
3.0,yurek991,"A i tak będziesz się smażył w piekle, bo z ciebie taki katolik jak z koziej dupy Reisetasche. Święty Hipokryto módl się za nami.",0,1,0,1.0,08-06-25,128.0,24.0,,https://nitter.perennialte.ch/yurek991/status/1931745338974466432#m,,,,,,
4.0,WojSadurski,"“Sztab Trzaskowskiego był beznadziejny”. “Gardziliśmy prostym człowiekiem”. “Liberałowie nie uszanowali konserwatywnego, prostego ludu”. “Trzaskowski poszedł zbyt na lewo”. „Trzaskowski poszedł zbyt na prawo i nie był sobą”. I co jeszcze? A może to, że społeczeństwo przesunęło się bardzo na prawo, kupiło łajdacki hejt Pisowski, dostało wsparcie od Trumpa, woli głosować przeciw niż za, naturalni koalicjanci z Osobno okazali nielojalność, Kanał Zero wszedł w prostactwo jak w masło... Nie, biczujmy się dalej.",48,333,117,498.0,05-06-25,511.0,71.0,,https://nitter.perennialte.ch/WojSadurski/status/1930586433619947692#m,,,,,,
5.0,SebastianKrysz2,"Wiceprezes Rady Ministrów, minister ON, świeckie państwo, XXI wiek, środek Europy...",0,15,19,34.0,08-06-25,84.0,11.0,,https://nitter.perennialte.ch/SebastianKrysz2/status/1931703170939408629#m,,,,,,
6.0,ZKA34994368,Ile to już lat opóźnienia?,0,0,0,0.0,08-06-25,26.0,5.0,,https://nitter.perennialte.ch/ZKA34994368/status/1931808984576455136#m,,,,,,
7.0,DanielTrzaska0,Pełna zgoda!,0,0,0,0.0,08-06-25,12.0,2.0,,https://nitter.perennialte.ch/DanielTrzaska0/status/1931808977257693670#m,,,,,,
9.0,TakaSobieJa7,"Żyjemy w świeckim państwie, a pam jest wicepremierem świeckiego rządu do cholery. Zajmijcie się lepiej cudem przy urnie",0,8,6,14.0,08-06-25,119.0,18.0,,https://nitter.perennialte.ch/TakaSobieJa7/status/1931677210320003355#m,,,,,,
10.0,DariuszMatecki,"Jemu i Giertychowi najbardziej zależało, żeby wygrał Trzaskowski.",1,13,4,18.0,08-06-25,65.0,8.0,,https://nitter.perennialte.ch/DariuszMatecki/status/1931790368409862312#m,,,,,,
11.0,szymadamowicz,"Racja, zachęty są ważne i edukacja również. Trzeba budować poczucie odpowiedzialności za całość społeczeństwa aby zrozumiano, że takie zmiany są potrzebne dla utrzymania systemu. Takie komentarze cieszą, a nie jak reszta gdzie zostałem pogrzebany żywcem, chociaż i tak mi zwisają.",0,1,1,2.0,08-06-25,280.0,40.0,,https://nitter.perennialte.ch/szymadamowicz/status/1931802334901739771#m,,,,,,
13.0,Jol_Kom,"Silniczki tak krzyczą, że Trzaskowski w niektórych komisjach miał w drugiej turze mniej głosów niż w pierwszej. A dlaczego nikomu nie przyszło do głowy, że przez to, iż byli mocno pilnowani nie udało im się dosypać dodatkowo tyle co w pierwszej? Dlatego jest ta różnica.",0,4,1,5.0,07-06-25,270.0,45.0,,https://nitter.perennialte.ch/Jol_Kom/status/1931402704405889179#m,,,,,,
14.0,ikropka2,Co to jest duch święty? To jakiś straszak z horrorów? I co to jest 'zesłanie'? Bo my z historii znamy zsyłki np. na Syberię. Ewentualnie z filmu Spielberga. Jakąś rodzinę nawiedziły duchy. filmweb.pl/film/Duch-1982-52…,0,3,0,3.0,08-06-25,218.0,33.0,,https://nitter.perennialte.ch/ikropka2/status/1931727414255669662#m,,,,,,
16.0,mich_kozlowski,"Warto pamiętać, że gen. B. Pacek z wojskowej komunistycznej bezpieki (WSW) jest obecnie dyrektorem Muzeum Wojska Polskiego W marcu 2013 zaprosił Rosjan do szkolenia Wojska Polskiego jako wykładowców na Akademii Obrony Narodowej w Rembertowie ... wydarzenia.interia.pl/kraj/n…",6,147,6,159.0,08-06-25,275.0,36.0,,https://nitter.perennialte.ch/mich_kozlowski/status/1931728709926395946#m,,,,,,
17.0,Zosia99363505,"Kiedy Likwidacja Funduszu Kościelnego ⁉️⁉️⁉️⁉️ Już minęło ponad Rok, od obiecanego Terminu, posiedzeń Komisji było zaledwie 2❗❗Qrwa, dość Rządów KK w Polsce❗❗ Pan zdaje sobie sprawę, że Kościół Jawnie Agitowała za Sutenerem, Oszustem i Ćpunem, to Kościół nam wybrał tą Hańbę❗",0,8,7,15.0,08-06-25,275.0,41.0,,https://nitter.perennialte.ch/Zosia99363505/status/1931681714675257774#m,,,,,,
19.0,pl_european,🇵🇱 There are speculations that Radosław Sikorski is to replace Donald Tusk as prime minister. While Trzaskowski would take over Sikorski's portfolio.,2,9,10,21.0,08-06-25,149.0,22.0,,https://nitter.perennialte.ch/pl_european/status/1931756234853544157#m,,,,,,
20.0,LeoSzczerkowski,Bo wybory były prawidłowe... a Kunia porąbało na głowę.,0,0,0,0.0,08-06-25,55.0,9.0,,https://nitter.perennialte.ch/LeoSzczerkowski/status/1931808898584838352#m,,,,,,
21.0,mlekosz14,"Różnią się drastycznie, Trzaskowski to libek. W dodatku członek inteligenckich elit, reprezentujący klasistowskie podejście. Całkowicie nie wpasowuje się w lewicowy światopogląd. To że pójdzie co roku na marsz równości nie czyni go lewakiem. No i wisienka..... należy do PO 🤮",0,0,0,0.0,08-06-25,275.0,40.0,,https://nitter.perennialte.ch/mlekosz14/status/1931808896332800427#m,,,,,,
22.0,Sylvinha1,"Ty mendo katolibska. Polska jest państwem świeckim, święta kościelne obchodź sobie w domu, ze swoimi dwiema żonami. Kiedy zajmiesz się likwidacją Funduszu Kościelnego? Termin na to miałeś do września 2024, mamy czerwiec 2025 i cicho na ten temat.",0,19,4,23.0,08-06-25,246.0,38.0,,https://nitter.perennialte.ch/Sylvinha1/status/1931692776745251025#m,,,,,,
24.0,hademiy,"Jestesmy krajem, w którym o stołek prezydenta starał się Trzaskowski i Nawrocki i wygrał ten drugi xd nie ma dla ana ratunku",0,0,0,0.0,08-06-25,124.0,22.0,,https://nitter.perennialte.ch/hademiy/status/1931808874312405431#m,,,,,,
26.0,Naprawnik,engele merkel #byle Nie trzaskowski retweeted NAPRAWNIK #PILNUJPOLSKI #TeamKasia @Naprawnik 11h 15 116 5 434,5,116,15,136.0,08-06-25,108.0,15.0,,https://nitter.perennialte.ch/Naprawnik/status/1931642974124839187#m,,,,,,
27.0,Kmiecik_Maciej,"Wie Pan co jest w tym wszystkim najgorsze? Usłyszeć od osoby z demokratycznego obozu, w zasadzie opiniotwórczej, że jest się trollem tylko dlatego, że ktoś pyta o rzetelność wyborów mając ku temu niezbite dowody na dokonane szwindle. Po takich słowach naprawdę zanika motywacja do dalszych działań i traci się zaufanie. Prosto rzecz ujmując to taki widelec wbity w plecy we własnej kuchni przez jednego z domowników.",0,6,3,9.0,08-06-25,416.0,66.0,,https://nitter.perennialte.ch/Kmiecik_Maciej/status/1931804184262627344#m,,,,,,
29.0,TomaszGintrowic,Czyżby poparcie dla @trzaskowski_ miało wpływ na tą decyzję…?🧐,0,0,0,0.0,08-06-25,62.0,9.0,,https://nitter.perennialte.ch/TomaszGintrowic/status/1931808831748857896#m,,,,,,
32.0,Jarek361855,Trzeba niszczyc lewice.,0,0,0,0.0,08-06-25,23.0,3.0,,https://nitter.perennialte.ch/Jarek361855/status/1931808809930084457#m,,,,,,
34.0,ulchurska,W Bułgarii zamieszki i hasla skandujace opuszczenie Uni Europejskiej po wprowadzeniu tam euro!!!Tak wyglada odbieranie suwerennosci narodom i wprowadzanie ich w biede…🥵🥵🥵,7,416,21,444.0,08-06-25,170.0,22.0,,https://nitter.perennialte.ch/ulchurska/status/1931637846894354830#m,,,,,,
35.0,ThomasSobi7680,Już ich zaangażowali. Ze strachu przed pierdlem za swe występki.,0,0,0,0.0,08-06-25,64.0,10.0,,https://nitter.perennialte.ch/ThomasSobi7680/status/1931808782365188574#m,,,,,,
37.0,Kinga8293128676,😂😂😂😂👏👏👏💪,0,0,0,0.0,08-06-25,8.0,1.0,,https://nitter.perennialte.ch/Kinga8293128676/status/1931808738496634912#m,,,,,,
38.0,ForfiterP,Bardzo ważne ‼️‼️‼️ Nie zostawmy Roberta @RBakiewicz samego ‼️‼️‼️,3,345,11,359.0,08-06-25,66.0,9.0,,https://nitter.perennialte.ch/ForfiterP/status/1931725305548333299#m,,,,,,
40.0,LidiaRobbie,My też mamy granice wytrzymałości i jesteśmy tylko ludźmi. Wyprowadzcie te chore gówna z mojego domu!!!!!!,0,0,0,0.0,08-06-25,106.0,16.0,,https://nitter.perennialte.ch/LidiaRobbie/status/1931809126524260835#m,,,,,,
41.0,yurek991,"Głosowanie PSL w/s aborcji: 13% ZA, 77% Przeciw, 10% Wstrzymujących się ✳️✳️✳️✳️✳️ 🍀🍀🍀",0,2,0,2.0,08-06-25,86.0,13.0,,https://nitter.perennialte.ch/yurek991/status/1931703498971754643#m,,,,,,
42.0,Zaradkiewicz_K,"Dyskusja nad rolą sędziego Strzembosza w historii przypomniała mi, że w latach, gdy był Pierwszym Prezesem SN, był traktowany przez „starą gwardię” sędziowską PRL delikatnie mówiąc z jawną niechęcią. To się zmieniło - nieprzypadkowo - dopiero po 2017 roku, gdy wziął udział w sprzeciwie wobec demokratycznych zmian w sądownictwie.",0,72,1,73.0,08-06-25,330.0,49.0,,https://nitter.perennialte.ch/Zaradkiewicz_K/status/1931783888860311776#m,,,,,,
43.0,parzydlak,"Mam kolegę, zagorzałego wyborcę PO, który od początku twierdził że Trzaskowski to będzie kompletny niewypał. Chłopak jest z małego miasta, z tych tzw. dołów więc wie na czym polegał problem z tym lalusiem wychowanym w ciepłym kącie któremu wszystko dano Teraz mówi: i miałem rację",0,4,2,6.0,08-06-25,280.0,45.0,,https://nitter.perennialte.ch/parzydlak/status/1931775323533627482#m,,,,,,
76.0,KrMeller,"No to Ty sobie wyobraź, jak chujowym kandydatem był reprezentujący Wasz rząd i nieogarniające świata bezużyteczne elity Trzaskowski, że mimo wszystko ludzie woleli wybrać Nawrockiego. 😏",0,0,0,0.0,08-06-25,185.0,26.0,,https://nitter.perennialte.ch/KrMeller/status/1931809209173037087#m,,,,,,
77.0,AdrianGacz,Tydzień temu o tej porze Trzaskowski był Prezydentem RP. Także tego… 😈😈😈,0,0,0,0.0,08-06-25,72.0,12.0,,https://nitter.perennialte.ch/AdrianGacz/status/1931809208556736902#m,,,,,,
80.0,Mart1nHZ,"To dezinformacja, niech Pan nie słucha, Trzaskowski powiedział że planeta płonie, więc oczywiste że nie może się mylić, prawda? 🤷😉",0,0,0,0.0,08-06-25,130.0,20.0,,https://nitter.perennialte.ch/Mart1nHZ/status/1931809198796619978#m,,,,,,
81.0,mariuszgnat,A co duch Święty mówi o rozwodach? Cyniczne wykorzystywanie religii do celów politycznych. Obłuda.,0,1,0,1.0,08-06-25,98.0,14.0,,https://nitter.perennialte.ch/mariuszgnat/status/1931792395441688868#m,,,,,,
82.0,Kmiecik_Maciej,Z tej okazji jakieś szczególne rozkazy dla żołnierzy?,0,1,0,1.0,08-06-25,53.0,8.0,,https://nitter.perennialte.ch/Kmiecik_Maciej/status/1931703264665366581#m,,,,,,
83.0,pszczuka,Nawet doczytać do końca nie umie tego co wrzuca. Ja pierdole.,0,0,0,0.0,08-06-25,61.0,11.0,,https://nitter.perennialte.ch/pszczuka/status/1931809181235118084#m,,,,,,
84.0,Iza92553353,Mamy świeckie państwo i nie interesują mnie baśnie ze średniowiecza!,0,1,0,1.0,08-06-25,68.0,10.0,,https://nitter.perennialte.ch/Iza92553353/status/1931801121598980534#m,,,,,,
85.0,DamianDebosz,"Czym Wy się teraz zajmujecie, jak Polska jest okradana z demokracji i uczciwych wyborów ? Jesteście totalnie odklejeni od tego co teraz obchodzi ludzi.",0,1,1,2.0,08-06-25,151.0,24.0,,https://nitter.perennialte.ch/DamianDebosz/status/1931766690376769608#m,,,,,,
112.0,Lilith_Lilaeth,Świeckie Państwo Władziu!,0,1,0,1.0,08-06-25,25.0,3.0,,https://nitter.perennialte.ch/Lilith_Lilaeth/status/1931728880408179087#m,,,,,,
113.0,Szpilekk,"Twoja wiara jest twoją osobistą sprawą, okej?",0,0,0,0.0,08-06-25,45.0,7.0,,https://nitter.perennialte.ch/Szpilekk/status/1931715473898434926#m,,,,,,
114.0,LechNowacki,"Opinię publiczną zaskakują słowa o gangsterskiej przeszłości tego niemiecko-ruskiego agenta, @donaldtusk 'a? Przecież Kongres Liberalno-Demokratyczny, który powstał i działał za pieniądze komunistycznych służb i mafii, nigdy nie miał nic wspólnego z liberalizmem i z demokracją!!!",0,3,0,3.0,08-06-25,280.0,35.0,,https://nitter.perennialte.ch/LechNowacki/status/1931798149292609561#m,,,,,,
115.0,mscwcukier,"O, tygodnica, pamiętałeś",0,0,0,0.0,08-06-25,24.0,3.0,,https://nitter.perennialte.ch/mscwcukier/status/1931809228483879328#m,,,,,,
116.0,MieciekZbyszek,W dupie mam kościółkowe świeto i wasze tradycje kleszych niewolników.,0,0,0,0.0,08-06-25,69.0,10.0,,https://nitter.perennialte.ch/MieciekZbyszek/status/1931748566231359579#m,,,,,,
118.0,Aleks_z_Gryfa,"Mam nadzieję, że nie będzie uroczystego poświęcenia ołtarzy polowych.",0,0,0,0.0,08-06-25,69.0,9.0,,https://nitter.perennialte.ch/Aleks_z_Gryfa/status/1931714005640282406#m,,,,,,
119.0,LombatSsc,"A ja w sobie nie wiem czy by istotnie wzrosła, nie kojarzę żebym widział rysunki z VISUMa. Podesłałbyś je do weryfikacji? Spójrzmy na liczby!",0,0,0,0.0,08-06-25,141.0,24.0,,https://nitter.perennialte.ch/LombatSsc/status/1931809212751106340#m,,,,,,
149.0,rotawresbo,Duch Święty nakazuje ZUS dla rolników zamiast KRUS - oto słowo Pana,0,9,1,10.0,08-06-25,67.0,12.0,,https://nitter.perennialte.ch/rotawresbo/status/1931672671516864579#m,,,,,,
150.0,drzbig9,"Niektórzy twierdzą , że przez Senyszyn i CZERWONE korale Trzaskowski przegrał .",0,0,0,0.0,08-06-25,79.0,12.0,,https://nitter.perennialte.ch/drzbig9/status/1931809330539778190#m,,,,,,
153.0,grok,"Nie znalazłem dowodów na to, że Avaaz prowadzi petycję o ponowne przeliczenie głosów w wyborach prezydenckich 2025 w Polsce. Avaaz to platforma aktywistyczna, ale nie ma związku z tą sprawą. Rafał Trzaskowski był na spotkaniu Bilderberg w 2019, lecz nie łączy się to z Avaaz ani petycją. Twierdzenia o powiązaniach z Partią Demokratyczną USA czy „środowiskami żydowskimi” nie mają potwierdzenia i mogą być częścią teorii spiskowych. Brak wiarygodnych źródeł wspierających te zarzuty.",0,0,0,0.0,08-06-25,483.0,72.0,,https://nitter.perennialte.ch/grok/status/1931809281155969391#m,,,,,,
154.0,danuta72309,"To była skoordynowana akcja. 1. Apka Mateckiego 2.Pomyłki przy wpisach. 3. Bardzo duża ilość głosów nieważnych ( podwójny krzyżyk) Ale tak jak pisze @donaldtusk i @trzaskowski_ spokojnie, nic się nie stało 🥲 #PRZELICZAMY",0,13,3,16.0,06-06-25,220.0,33.0,,https://nitter.perennialte.ch/danuta72309/status/1931011469664989583#m,,,,,,
187.0,Grayna42974092,"Sprawdziłam, tylko w tej komisji Trzaskowski straciłby ok.800 głosów. Ostateczny wynik Trzaskowski 71,40 %,Nawrocki 28,60%.",1,73,7,81.0,06-06-25,123.0,15.0,,https://nitter.perennialte.ch/Grayna42974092/status/1930997436824117660#m,,,,,,
188.0,JakubRoskosz,"Bo nie chce się bardziej skompromitować, co Wam przychodzi z ogromną lekkością?",0,0,0,0.0,08-06-25,79.0,12.0,,https://nitter.perennialte.ch/JakubRoskosz/status/1931809386684641555#m,,,,,,
222.0,DanaGreifenberg,A może tak Duch cie oświeci i ruszycie tyłki odnośnie oszustw wyborczych.,0,3,0,3.0,08-06-25,73.0,12.0,,https://nitter.perennialte.ch/DanaGreifenberg/status/1931681917591560289#m,,,,,,
224.0,markus764,Macron w geście przyjaźni Polskę wyręczył. Wziął prezydencję do Paryża.,0,7,1,8.0,08-06-25,71.0,10.0,,https://nitter.perennialte.ch/markus764/status/1931749426042737049#m,,,,,,
225.0,waranus2137,Wiesz co? Nadajecie się na śmietnik historii. Wszyscy. Polska na kraju przepaści grozi jej powrót pisu do władzy a wy kurwa o zielonych światkach… kogoto obchodzi? W 19 wieku się urodziłeś? Co to wszystko ma wspólnego z naszym życiem i przyszłością. Do roboty Anie do kościoła!,0,2,0,2.0,08-06-25,277.0,46.0,,https://nitter.perennialte.ch/waranus2137/status/1931681384579383731#m,,,,,,
228.0,Pawe38076650,Bo skręcili wybory i przegrali ...,0,0,0,0.0,08-06-25,34.0,6.0,,https://nitter.perennialte.ch/Pawe38076650/status/1931809420679242125#m,,,,,,
260.0,miloszlodowski,Ciekaw jestem - czy polskie służby monitorują takie rzeczy i co z tym robią... Jeśli monitorują... Taki oto mail podsyła pan Piotr Trzaskowski przez Avaaz - taki globalny newsletterek lewackich aktywistów,0,13,6,19.0,16-02-22,204.0,31.0,,https://nitter.perennialte.ch/miloszlodowski/status/1493942559118344197#m,,,,,,
262.0,LoynisH3,A iloma palcami trzymasz kieliszek Milordzie?,0,0,0,0.0,08-06-25,45.0,6.0,,https://nitter.perennialte.ch/LoynisH3/status/1931809502174536149#m,,,,,,
263.0,Michal19161916,Trzaskowski powinien być zatrzymany w celu złożenia wyjaśnień.,0,2,0,2.0,08-06-25,62.0,8.0,,https://nitter.perennialte.ch/Michal19161916/status/1931686032338031024#m,,,,,,
301.0,bgrzesiak1,"Człowieku obudź się. Mamy 25-ty rok XXI wieku, a nie jakieś zapyziałe średniowiecze.",0,3,9,12.0,08-06-25,84.0,13.0,,https://nitter.perennialte.ch/bgrzesiak1/status/1931662265293365726#m,,,,,,
338.0,Wiesaw45352195,Proszę co za news 16 słownie szesnaście drzewek i planeta przestanie płonąć. Żyjemy w kraju w którym bezmózgi motłoch wybiera klaunów na swoich przywódców,0,0,0,0.0,08-06-25,154.0,24.0,,https://nitter.perennialte.ch/Wiesaw45352195/status/1931809644306944400#m,,,,,,
340.0,aniakalen,"Zesłania czego?! Czy to ten sam duch, który towarzyszył konkwistadorom, gdy wyrzynali w pień ludność obu Ameryk w imię chrześcijaństwa, rozwodniku w tradycji katolickiej?",0,4,4,8.0,08-06-25,170.0,24.0,,https://nitter.perennialte.ch/aniakalen/status/1931684566248440099#m,,,,,,
370.0,GarwolinskaAnna,Zastanawiam się DLACZEGO Rafał tak łatwo zaakceptował porażkę? DLACZEGO nie bije się o sprawdzenie wyborów ? DLACZEGO to my obywatele zadamy kontroli a nie mango z nami? @GMiziula @NGoldschneider @sikorskiradek @trzaskowski_ @szumand @donaldtusk @Ten_Psycholog @SebastianRad,10,66,443,519.0,08-06-25,274.0,35.0,,https://nitter.perennialte.ch/GarwolinskaAnna/status/1931653215566618805#m,,,,,,
373.0,DPawelczykW,"Z dzisiejszego wywiadu @Adbodnar dla @tvp_info wynika, że minister ma jeszcze nadzieję, że: 1. uchwała @SN_RP_ (wg ministra o wątpliwym statucie!), co do wyborów prezydenckich, nie zostanie opublikowana w dzienniku urzędowym albo 2. marszałek @szymon_holownia nie odbierze przyrzeczenia od Prezydenta-elekta @NawrockiKn . W ostateczności 3. dogada się co do ustawy o "" weryfikacji"" sędziów z nowym prezydentem. W ten sposób chce ""przywrócić praworządność"" czytaj: "" zadowolić sędziów łaknących zemsty i łupów"".",12,144,51,207.0,08-06-25,510.0,71.0,,https://nitter.perennialte.ch/DPawelczykW/status/1931789900019327079#m,,,,,,
